epoch,train_total_loss,train_avg_loss,val_total_loss,val_avg_loss
1,30.964523908577625,0.07533947423011587,0.0014573762108098453,3.2386138017996566e-05
2,60.44895987738459,0.14707776125884328,0.25132175292584835,0.00558492784279663
3,638.0228443942513,1.552367017990879,0.09276709481551912,0.0020614909959004247
4,2.15491376068455,0.005243099174414964,0.105952240975539,0.0023544942439008665
5,4.5922985848913775,0.01117347587564812,1.5132722502873606,0.033628272228608015
6,4.195982592267892,0.01020920338751312,0.02869731869137158,0.0006377181931415907
7,8.180984056251297,0.019905070696475177,40.946667205579935,0.9099259379017763
8,168.35802928992118,0.4096302415813167,0.0011185389542366995,2.485642120525999e-05
9,0.21746417578215205,0.0005291099167448955,0.02795964399328668,0.0006213254220730374
10,175.36214747038943,0.4266718916554487,0.014687832539718861,0.00032639627866041913
11,275.86758658630487,0.6712106729593792,0.028509105573501947,0.0006335356794111544
12,0.23297075427669367,0.0005668388181914687,0.004761666740474717,0.0001058148164549937
13,37.62306078500057,0.09154029388077997,4.611253052459984,0.10247229005466632
14,82.3066911902593,0.2002595892707039,0.0042509973473787354,9.446660771952745e-05
15,31.306287495342946,0.07617101580375413,1.0812324218142932,0.02402738715142874
16,171.0763832917539,0.4162442415857759,0.014138389256138178,0.0003141864279141817
17,6.813572552110932,0.016578035406595942,0.746530908787324,0.01658957575082942
18,1.772893447384614,0.004313609361033124,0.4121776595881047,0.009159503546402327
19,6.421157443485143,0.015623254120401808,0.4605640515206664,0.010234756700459252
20,245.2954443001133,0.5968258985404217,0.8371111403977133,0.018602469786615852
21,7.655468094965483,0.018626443053444,4.219237874999817,0.0937608416666626
22,458.87963699200037,1.1164954671338208,1.5265193076899155,0.033922651281998124
23,2.864854209838317,0.006970448199119993,0.0023677616673662663,5.2616925941472584e-05
24,2.995625934824613,0.007288627578648693,0.10640743593666732,0.002364609687481496
25,5.988476516339781,0.014570502472846183,0.6387352119382647,0.014194115820850325
26,522.1965237377677,1.2705511526466369,1.0415980153602156,0.023146622563560346
27,20.550895528558154,0.05000217890160135,0.0062714984708039725,0.00013936663268453273
28,0.0976048838833195,0.00023748146930248056,0.0036311221830007175,8.069160406668261e-05
29,0.2727607144549267,0.0006636513733696514,0.1272948344904852,0.0028287740997885603
30,88.18230472725068,0.21455548595438123,0.24475013338205162,0.00543889185293448
31,0.6446822960936995,0.00156857006348832,0.11078257186253182,0.002461834930278485
32,332.47398162288374,0.8089391280362135,0.05579559983016197,0.0012399022184480437
33,28.580250796401106,0.06953832310559879,0.27032199204206203,0.0060071553787124895
34,0.8345200080124868,0.0020304623065997246,0.00265589204803617,5.901982328969267e-05
35,655.425908971954,1.5947102408076739,0.005258988673625566,0.00011686641496945702
36,0.2301183004654634,0.0005598985412784997,0.021802010615305494,0.0004844891247845665
37,12.907062098204168,0.03140404403456002,0.0032486511570476357,7.21922479343919e-05
38,1.0885134447991482,0.0026484512038908717,0.011734477524385462,0.00026076616720856584
39,3.51215588754692,0.00854539145388545,0.10761405841765165,0.002391423520392259
40,236.86013622058584,0.5763020345999655,0.06768914681059657,0.0015042032624577016
41,5.079396642845245,0.01235862930132663,0.006889332877239802,0.00015309628616088448
42,41.49508950636029,0.10096128833664303,0.008422311693064977,0.0001871624820681106
43,116.85635394027247,0.28432202905175785,0.006758731957667372,0.00015019404350371938
44,495.56485159979144,1.2057538968364756,0.136478931299094,0.0030328651399798667
45,1.741545050364771,0.00423733588896538,0.007161562996793983,0.00015914584437319964
46,1.4034182614908641,0.0034146429719972365,0.0927220469987002,0.002060489933304449
47,135.33770127509186,0.32928881088830136,0.1401885084261252,0.003115300187247227
48,31.004232863970895,0.07543608969335984,1.0899788360521612,0.02422175191227025
49,8.772348023729052,0.021343912466494044,0.05523933903216038,0.0012275408673813417
50,145.00574727864003,0.35281203717430665,0.019112034321263745,0.000424711873805861
51,595.5698117373437,1.4490749677307633,0.0001873844197725367,4.164098217167482e-06
52,0.015367430023396855,3.739034068953006e-05,0.00018531020914026338,4.118004647561408e-06
53,0.10292899986317983,0.0002504355227814594,0.00020322922319662736,4.516204959925052e-06
54,0.22481064717675364,0.0005469845430091329,0.00046095734199641877,1.0243496488809305e-05
55,151.308729328884,0.368147759924292,29.331769056484145,0.6518170901440921
56,36.27491644441135,0.08826013733433419,0.016834383002687945,0.00037409740005973213
57,100.87023009594196,0.24542635059839893,0.002448637514331413,5.441416698514251e-05
58,173.85964157339194,0.4230161595459658,3.094317735108287,0.06876261633573971
59,5.560023023366176,0.013528036553202375,0.024950417000021898,0.0005544537111115978
60,9.472747997900928,0.023048048656693257,0.0015405446063889638,3.423432458642142e-05
61,0.2705887188068173,0.0006583667124253462,0.0010682572961445386,2.373905102543419e-05
62,200.20016650902298,0.487105028002489,6.141704529480817,0.1364823228773515
63,86.77882703077319,0.21114069837171093,0.002504428231280417,5.5653960695120377e-05
64,0.11850359114610819,0.0002883299054649834,0.001849267220811543,4.10948271291454e-05
65,0.13307758595531904,0.0003237897468499247,0.003694850991905931,8.21077998201318e-05
66,66.61828882948139,0.16208829398900582,323.1462176997449,7.1810270599943316
67,182.89779861000855,0.4450068092700938,0.01483171036531963,0.00032959356367376954
68,52.336536389009474,0.1273395045961301,1.3367593095436534,0.02970576243430341
69,1.7060670248576941,0.004151014659021153,0.1013293094753257,0.0022517624327850158
70,509.2402730294545,1.2390274282955098,0.8280243490091294,0.018400541089091765
71,1.486297107296729,0.003616294664955545,0.00864998962654833,0.00019222199170107398
72,7.758873880220792,0.018878038638006793,0.6745972153761418,0.014991049230580929
73,2.2052817427605778,0.005365649009149824,0.0029957357877729,6.657190639495334e-05
74,3.1084183410710735,0.007563061657107235,0.05363680194130812,0.0011919289320290692
75,405.0608986135719,0.985549631663192,0.0004478314684042058,9.951810408982351e-06
76,0.16545495203907884,0.0004025667932824303,0.0003451719982603423,7.670488850229828e-06
77,0.04612513807712673,0.00011222661332634241,0.0011944138095954875,2.6542529102121946e-05
78,6.0576633392907135,0.014738840241583244,1.1517578535558193,0.025594618967907094
79,22.362444172993765,0.054409839836967795,0.00441211357087098,9.804696824157734e-05
80,296.87171396587314,0.7223156057563823,0.6486616508913876,0.014414703353141947
81,2.3868485676685953,0.005807417439582957,0.06458803577208429,0.0014352896838240952
82,0.7936355986558261,0.0019309868580433725,0.0008872388875688599,1.9716419723752443e-05
83,1.4598760786781009,0.0035520099237909995,0.0003353625943879606,7.452502097510235e-06
84,428.9328288128487,1.043632186892576,0.8617656747110697,0.01915034832691266
85,2.175226673537664,0.005292522320042978,0.028020230772954995,0.0006226717949545554
86,1.1061703618983132,0.0026914120727452875,0.0006563756602460879,1.4586125783246397e-05
87,5.910745757445188,0.014381376538796077,0.34013743790442674,0.007558609731209484
88,56.74764878978284,0.1380721381746541,94.89603554959842,2.108800789991076
89,589.7449452668304,1.4349025432282978,0.0005486145215140515,1.2191433811423365e-05
90,0.06165919098484221,0.00015002236249353335,0.007773262338781877,0.0001727391630840417
91,0.057192441922524394,0.0001391543599088185,0.12171500288604627,0.002704777841912139
92,170.65149444186318,0.41521044876365737,0.8498235632873635,0.018884968073052524
93,721.1800565651788,1.754696001375131,0.004422052970691234,9.826784379313854e-05
94,0.28050748588799596,0.0006824999656642238,0.012556751843633297,0.0002790389298585177
95,0.4017903727974354,0.0009775921479256335,0.04604566583189357,0.0010232370184865237
96,402.5487206868559,0.9794372766103551,0.02470616513337462,0.0005490258918527693
97,1.071873087237466,0.002607963715906243,0.009138700022186603,0.00020308222271525785
98,13.065306438645564,0.031789066760694804,1.7249190776544867,0.03833153505898859
99,45.311485115788145,0.1102469224228422,0.6976757051873917,0.015503904559719816
100,3.377418061469192,0.008217562193355699,0.5840835587509638,0.012979634638910307
